 #            1          21         100
     2    87    0.360000    0.180000    0.180000   2.920453446      -2.888283891    
     2    88    0.390000    0.195000    0.195000   2.955041869      -2.888295770    
     2    89    0.420000    0.210000    0.210000   2.989630292      -2.888306800    
     2    90    0.450000    0.225000    0.225000   3.024218715      -2.888316838    
     2    91    0.480000    0.240000    0.240000   3.058807138      -2.888325748    
     2    92    0.510000    0.255000    0.255000   3.093395561      -2.888351548    
     2    93    0.540000    0.270000    0.270000   3.127983984      -2.888371355    
     2    94    0.570000    0.285000    0.285000   3.162572407      -2.888370307    
     2    95    0.600000    0.300000    0.300000   3.197160830      -2.888368125    
     2    96    0.630000    0.315000    0.315000   3.231749253      -2.888364879    
     2    97    0.660000    0.330000    0.330000   3.266337676      -2.888360651    
     2    98    0.690000    0.345000    0.345000   3.300926099      -2.888356242    
     2    99    0.720000    0.360000    0.360000   3.335514522      -2.888355953    
     2   100    0.750000    0.375000    0.375000   3.370102945      -2.888355005    

     3     1    0.000000    0.000000    0.000000   0.000000000      -2.887987709    
     3     2    0.020833    0.020833    0.000000  0.3396903955E-01  -2.887987722    
     3     3    0.041667    0.041667    0.000000  0.6793807910E-01  -2.887987760    
     3     4    0.062500    0.062500    0.000000  0.1019071186      -2.888033406    
     3     5    0.083333    0.083333    0.000000  0.1358761582      -2.888032621    
     3     6    0.104167    0.104167    0.000000  0.1698451977      -2.888121411    
     3     7    0.125000    0.125000    0.000000  0.2038142373      -2.888126007    
     3     8    0.145833    0.145833    0.000000  0.2377832768      -2.888130341    
     3     9    0.166667    0.166667    0.000000  0.2717523164      -2.888134409    
     3    10    0.187500    0.187500    0.000000  0.3057213559      -2.888179478    
     3    11    0.208333    0.208333    0.000000  0.3396903955      -2.888187477    
     3    12    0.229167    0.229167    0.000000  0.3736594350      -2.888206584    
     3    13    0.250000    0.250000    0.000000  0.4076284746      -2.888213133    
     3    14    0.270833    0.270833    0.000000  0.4415975141      -2.888219292    
     3    15    0.291667    0.291667    0.000000  0.4755665537      -2.888224989    
     3    16    0.312500    0.312500    0.000000  0.5095355932      -2.888230153    
     3    17    0.333333    0.333333    0.000000  0.5435046328      -2.888234719    
     3    18    0.354167    0.354167    0.000000  0.5774736723      -2.888238622    
     3    19    0.375000    0.375000    0.000000  0.6114427119      -2.888241806    
     3    20    0.395833    0.395833    0.000000  0.6454117514      -2.888287903    
     3    21    0.416667    0.416667    0.000000  0.6793807910      -2.888287591    
     3    22    0.437500    0.437500    0.000000  0.7133498305      -2.888286121    
     3    23    0.458333    0.458333    0.000000  0.7473188701      -2.888283487    
     3    24    0.479167    0.479167    0.000000  0.7812879096      -2.888370515    
     3    25    0.500000    0.500000    0.000000  0.8152569492      -2.888371098    
     3    26    0.520833    0.500000    0.020833  0.8492259887      -2.888370953    
     3    27    0.541667    0.500000    0.041667  0.8831950283      -2.888348659    
     3    28    0.562500    0.500000    0.062500  0.9171640678      -2.888348391    
     3    29    0.583333    0.500000    0.083333  0.9511331074      -2.888347901    
     3    30    0.604167    0.500000    0.104167  0.9851021469      -2.888280244    
     3    31    0.625000    0.500000    0.125000   1.019071186      -2.888277234    
     3    32    0.645833    0.500000    0.145833   1.053040226      -2.888274405    
     3    33    0.666667    0.500000    0.166667   1.087009266      -2.888264209    
     3    34    0.687500    0.500000    0.187500   1.120978305      -2.888329184    
     3    35    0.708333    0.500000    0.208333   1.154947345      -2.888338848    
     3    36    0.729167    0.500000    0.229167   1.188916384      -2.888347836    
     3    37    0.750000    0.500000    0.250000   1.222885424      -2.888356082    
     3    38    0.735294    0.500000    0.264706   1.256795642      -2.888355459    
     3    39    0.720588    0.500000    0.279412   1.290705861      -2.888353615    
     3    40    0.705882    0.500000    0.294118   1.324616080      -2.888360607    
     3    41    0.691176    0.500000    0.308824   1.358526298      -2.888343428    
     3    42    0.676471    0.500000    0.323529   1.392436517      -2.888374213    
     3    43    0.661765    0.500000    0.338235   1.426346736      -2.888378464    
     3    44    0.647059    0.500000    0.352941   1.460256954      -2.888347565    
     3    45    0.632353    0.500000    0.367647   1.494167173      -2.888354067    
     3    46    0.617647    0.500000    0.382353   1.528077392      -2.888359806    
     3    47    0.602941    0.500000    0.397059   1.561987610      -2.888364736    
     3    48    0.588235    0.500000    0.411765   1.595897829      -2.888365188    
     3    49    0.573529    0.500000    0.426471   1.629808048      -2.888367396    
     3    50    0.558824    0.500000    0.441176   1.663718266      -2.888368827    
     3    51    0.544118    0.500000    0.455882   1.697628485      -2.888369464    
     3    52    0.529412    0.500000    0.470588   1.731538704      -2.888344058    
     3    53    0.514706    0.500000    0.485294   1.765448922      -2.888337265    
     3    54    0.500000    0.500000    0.500000   1.799359141      -2.888335504    
     3    55    0.476190    0.476190    0.476190   1.832979771      -2.888334946    
     3    56    0.452381    0.452381    0.452381   1.866600401      -2.888333279    
     3    57    0.428571    0.428571    0.428571   1.900221031      -2.888330520    
     3    58    0.404762    0.404762    0.404762   1.933841661      -2.888326698    
     3    59    0.380952    0.380952    0.380952   1.967462291      -2.888321854    
     3    60    0.357143    0.357143    0.357143   2.001082920      -2.888270136    
     3    61    0.333333    0.333333    0.333333   2.034703550      -2.888265855    
     3    62    0.309524    0.309524    0.309524   2.068324180      -2.888260738    
     3    63    0.285714    0.285714    0.285714   2.101944810      -2.888254848    
     3    64    0.261905    0.261905    0.261905   2.135565440      -2.888251293    
     3    65    0.238095    0.238095    0.238095   2.169186070      -2.888243717    
     3    66    0.214286    0.214286    0.214286   2.202806700      -2.888235595    
     3    67    0.190476    0.190476    0.190476   2.236427330      -2.888227008    
     3    68    0.166667    0.166667    0.166667   2.270047960      -2.888218037    
     3    69    0.142857    0.142857    0.142857   2.303668590      -2.888208759    
     3    70    0.119048    0.119048    0.119048   2.337289220      -2.888067330    
     3    71    0.095238    0.095238    0.095238   2.370909850      -2.888063400    
     3    72    0.071429    0.071429    0.071429   2.404530480      -2.888059474    
     3    73    0.047619    0.047619    0.047619   2.438151110      -2.888016547    
     3    74    0.023810    0.023810    0.023810   2.471771740      -2.887987706    
     3    75    0.000000    0.000000    0.000000   2.505392369      -2.887987709    
     3    76    0.030000    0.015000    0.015000   2.539980793      -2.887987697    
     3    77    0.060000    0.030000    0.030000   2.574569216      -2.887987763    
     3    78    0.090000    0.045000    0.045000   2.609157639      -2.888026794    
     3    79    0.120000    0.060000    0.060000   2.643746062      -2.888030215    
     3    80    0.150000    0.075000    0.075000   2.678334485      -2.888033696    
     3    81    0.180000    0.090000    0.090000   2.712922908      -2.888069429    
     3    82    0.210000    0.105000    0.105000   2.747511331      -2.888199443    
     3    83    0.240000    0.120000    0.120000   2.782099754      -2.888205248    
     3    84    0.270000    0.135000    0.135000   2.816688177      -2.888210619    
     3    85    0.300000    0.150000    0.150000   2.851276600      -2.888215484    
     3    86    0.330000    0.165000    0.165000   2.885865023      -2.888219771    
